county,office,district,party,candidate,votes
CASS,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,DEMOCRATIC,KAMALA D. HARRIS,9050
CASS,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,REPUBLICAN,DONALD J. TRUMP,18505
CASS,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,LIBERTARIAN,CHASE OLIVER,94
CASS,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,RANDALL TERRY,34
CASS,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NATURAL LAW,"ROBERT F. KENNEDY, JR.",110
CASS,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,JOSEPH KISHORE,12
CASS,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,CORNEL WEST,15
CASS,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,JAY J BOWMAN,0
CASS,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CLAUDIA DE LA CRUZ,0
CASS,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CHERUNDA LYNN FOX,0
CASS,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,PETER SONSKI,2
CHARLEVOIX,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,GREEN,JILL STEIN,57
CHARLEVOIX,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,DEMOCRATIC,KAMALA D. HARRIS,7197
CHARLEVOIX,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,REPUBLICAN,DONALD J. TRUMP,10183
CHARLEVOIX,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,LIBERTARIAN,CHASE OLIVER,75
CHARLEVOIX,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,RANDALL TERRY,18
CHARLEVOIX,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NATURAL LAW,"ROBERT F. KENNEDY, JR.",114
CHARLEVOIX,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,JOSEPH KISHORE,4
CHARLEVOIX,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,CORNEL WEST,11
CHARLEVOIX,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,JAY J BOWMAN,0
CHARLEVOIX,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CLAUDIA DE LA CRUZ,0
CHARLEVOIX,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CHERUNDA LYNN FOX,0
CHARLEVOIX,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,PETER SONSKI,2
CHEBOYGAN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,GREEN,JILL STEIN,40
CHEBOYGAN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,DEMOCRATIC,KAMALA D. HARRIS,5543
CHEBOYGAN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,REPUBLICAN,DONALD J. TRUMP,10653
CHEBOYGAN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,LIBERTARIAN,CHASE OLIVER,66
CHEBOYGAN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,RANDALL TERRY,23
CHEBOYGAN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NATURAL LAW,"ROBERT F. KENNEDY, JR.",86
CHEBOYGAN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,JOSEPH KISHORE,8
CHEBOYGAN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,CORNEL WEST,4
CHEBOYGAN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,JAY J BOWMAN,0
CHEBOYGAN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CLAUDIA DE LA CRUZ,0
CHEBOYGAN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CHERUNDA LYNN FOX,0
CHEBOYGAN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,PETER SONSKI,0
CHIPPEWA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,GREEN,JILL STEIN,61
CHIPPEWA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,DEMOCRATIC,KAMALA D. HARRIS,6796
CHIPPEWA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,REPUBLICAN,DONALD J. TRUMP,11249
CHIPPEWA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,LIBERTARIAN,CHASE OLIVER,90
CHIPPEWA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,RANDALL TERRY,25
CHIPPEWA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NATURAL LAW,"ROBERT F. KENNEDY, JR.",122
CHIPPEWA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,JOSEPH KISHORE,8
CHIPPEWA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,CORNEL WEST,12
CHIPPEWA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,JAY J BOWMAN,0
CHIPPEWA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CLAUDIA DE LA CRUZ,0
CHIPPEWA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CHERUNDA LYNN FOX,0
CHIPPEWA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,PETER SONSKI,2
CLARE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,GREEN,JILL STEIN,25
CLARE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,DEMOCRATIC,KAMALA D. HARRIS,5273
CLARE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,REPUBLICAN,DONALD J. TRUMP,11772
CLARE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,LIBERTARIAN,CHASE OLIVER,72
CLARE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,RANDALL TERRY,18
CLARE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NATURAL LAW,"ROBERT F. KENNEDY, JR.",114
CLARE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,JOSEPH KISHORE,8
CLARE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,CORNEL WEST,6
CLARE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,JAY J BOWMAN,0
CLARE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CLAUDIA DE LA CRUZ,0
CLARE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CHERUNDA LYNN FOX,0
CLARE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,PETER SONSKI,0
CLINTON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,GREEN,JILL STEIN,152
CLINTON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,DEMOCRATIC,KAMALA D. HARRIS,22450
CLINTON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,REPUBLICAN,DONALD J. TRUMP,26751
CLINTON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,LIBERTARIAN,CHASE OLIVER,220
CLINTON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,RANDALL TERRY,61
CLINTON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NATURAL LAW,"ROBERT F. KENNEDY, JR.",269
CLINTON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,JOSEPH KISHORE,27
CLINTON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,CORNEL WEST,31
CLINTON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,JAY J BOWMAN,0
CLINTON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CLAUDIA DE LA CRUZ,2
CLINTON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CHERUNDA LYNN FOX,0
CLINTON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,PETER SONSKI,23
CRAWFORD,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,GREEN,JILL STEIN,21
CRAWFORD,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,DEMOCRATIC,KAMALA D. HARRIS,2752
CRAWFORD,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,REPUBLICAN,DONALD J. TRUMP,5613
CRAWFORD,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,LIBERTARIAN,CHASE OLIVER,31
CRAWFORD,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,RANDALL TERRY,16
CRAWFORD,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NATURAL LAW,"ROBERT F. KENNEDY, JR.",42
CRAWFORD,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,JOSEPH KISHORE,0
CRAWFORD,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,CORNEL WEST,1
CRAWFORD,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,JAY J BOWMAN,0
CRAWFORD,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CLAUDIA DE LA CRUZ,0
CRAWFORD,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CHERUNDA LYNN FOX,0
CRAWFORD,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,PETER SONSKI,0
DELTA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,GREEN,JILL STEIN,47
DELTA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,DEMOCRATIC,KAMALA D. HARRIS,7462
DELTA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,REPUBLICAN,DONALD J. TRUMP,14109
DELTA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,LIBERTARIAN,CHASE OLIVER,86
DELTA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,RANDALL TERRY,21
DELTA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NATURAL LAW,"ROBERT F. KENNEDY, JR.",123
DELTA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,JOSEPH KISHORE,8
DELTA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,CORNEL WEST,18
DELTA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,JAY J BOWMAN,0
DELTA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CLAUDIA DE LA CRUZ,0
DELTA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CHERUNDA LYNN FOX,0
DELTA,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,PETER SONSKI,0
DICKINSON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,GREEN,JILL STEIN,44
DICKINSON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,DEMOCRATIC,KAMALA D. HARRIS,4763
DICKINSON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,REPUBLICAN,DONALD J. TRUMP,10324
DICKINSON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,LIBERTARIAN,CHASE OLIVER,56
DICKINSON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,RANDALL TERRY,17
DICKINSON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NATURAL LAW,"ROBERT F. KENNEDY, JR.",98
DICKINSON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,JOSEPH KISHORE,5
DICKINSON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,CORNEL WEST,4
DICKINSON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,JAY J BOWMAN,0
DICKINSON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CLAUDIA DE LA CRUZ,0
DICKINSON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CHERUNDA LYNN FOX,0
DICKINSON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,PETER SONSKI,1
EATON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,GREEN,JILL STEIN,183
EATON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,DEMOCRATIC,KAMALA D. HARRIS,31056
EATON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,REPUBLICAN,DONALD J. TRUMP,33102
EATON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,LIBERTARIAN,CHASE OLIVER,310
EATON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,RANDALL TERRY,88
EATON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NATURAL LAW,"ROBERT F. KENNEDY, JR.",354
EATON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,JOSEPH KISHORE,32
EATON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,CORNEL WEST,46
EATON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,JAY J BOWMAN,0
EATON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CLAUDIA DE LA CRUZ,7
EATON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CHERUNDA LYNN FOX,0
EATON,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,PETER SONSKI,30
EMMET,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,GREEN,JILL STEIN,64
EMMET,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,DEMOCRATIC,KAMALA D. HARRIS,10005
EMMET,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,REPUBLICAN,DONALD J. TRUMP,12465
EMMET,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,LIBERTARIAN,CHASE OLIVER,88
EMMET,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,RANDALL TERRY,36
EMMET,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NATURAL LAW,"ROBERT F. KENNEDY, JR.",146
EMMET,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,JOSEPH KISHORE,29
EMMET,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,CORNEL WEST,15
EMMET,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,JAY J BOWMAN,0
EMMET,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CLAUDIA DE LA CRUZ,0
EMMET,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CHERUNDA LYNN FOX,0
EMMET,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,PETER SONSKI,3
GENESEE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,GREEN,JILL STEIN,929
GENESEE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,DEMOCRATIC,KAMALA D. HARRIS,114670
GENESEE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,REPUBLICAN,DONALD J. TRUMP,105303
GENESEE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,LIBERTARIAN,CHASE OLIVER,679
GENESEE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,RANDALL TERRY,232
GENESEE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NATURAL LAW,"ROBERT F. KENNEDY, JR.",1048
GENESEE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,JOSEPH KISHORE,96
GENESEE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,CORNEL WEST,246
GENESEE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,JAY J BOWMAN,0
GENESEE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CLAUDIA DE LA CRUZ,12
GENESEE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CHERUNDA LYNN FOX,0
GENESEE,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,PETER SONSKI,53
GLADWIN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,GREEN,JILL STEIN,28
GLADWIN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,DEMOCRATIC,KAMALA D. HARRIS,4501
GLADWIN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,REPUBLICAN,DONALD J. TRUMP,10809
GLADWIN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,LIBERTARIAN,CHASE OLIVER,46
GLADWIN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,RANDALL TERRY,18
GLADWIN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NATURAL LAW,"ROBERT F. KENNEDY, JR.",76
GLADWIN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,JOSEPH KISHORE,7
GLADWIN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,NO PARTY AFFILIATION,CORNEL WEST,3
GLADWIN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,JAY J BOWMAN,0
GLADWIN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CLAUDIA DE LA CRUZ,0
GLADWIN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,CHERUNDA LYNN FOX,0
GLADWIN,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,WRITE-IN,PETER SONSKI,0
GOGEBIC,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,0,GREEN,JILL STEIN,22
